,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,275182,273276,272557,247066,215286,186313,162784,162565,178093,194798,209823,231194,245632,241523,242447,249546,239673,231971,292056,267221,242644,262519,271743,287124,0.93
1,b,129,164,174,328,1214,1454,3306,6053,7483,10166,8711,8544,9848,9260,9361,5770,4756,5259,9562,10367,7873,3160,1215,452,0.91
2,c,144929,106706,88708,98208,235604,273382,445768,943922,1441782,1805551,2399077,2356478,1804979,1372764,1436560,1561340,997203,1124760,1040354,1265986,1246551,1032691,622849,334426,0.945
3,d,5510993,1658970,857870,485754,476095,2622157,13903608,54772408,100374654,146285079,153066042,147163571,174492712,168661195,151357802,113911780,78925120,62500717,68959010,96880491,144465164,151117762,72519502,19987608,0.915
4,e,40453434316,41176427264,45506691592,46897123251,37268949131,29065248143,23958951794,21625412382,20209741427,20950662603,20012194420,22807624235,28473815086,38704872652,51498029663,59823985948,61754726515,61041291883,61263092848,61316328523,62766414231,65093701696,57380571963,44385824864,0.95
5,f,7807893,3768466,2142359,1468127,1291148,1964221,5473692,15276307,36410674,54922972,71398764,59498202,85090827,109941902,113747365,101273469,80853400,64034848,71527620,87633629,118368364,116748722,59207630,19717616,0.985
6,g,1,1,4,2,6,3,4,21,17,13,6,10,18,10,9,8,6,6,4,3,2,2,2,1,1.0
7,h,5496,3515,4849,8606,17899,48726,110566,226410,311240,369186,375433,392757,459795,479413,432987,403567,401439,384688,372691,369683,336802,216012,78725,21117,0.955
8,i,2838470,988107,724174,633834,703485,1149309,2326502,5819721,13408236,20516617,27503108,25643239,25918832,34327721,40637820,41607854,33800920,23528503,15820441,16587665,31514062,38545591,30629853,9501155,0.97
9,j,37197606,60013996,87771636,118092604,167904513,136109789,134841783,153532888,166121571,143088100,119697563,125567983,214659667,270351612,285497910,188201523,76322114,22284703,6718143,2403828,1289360,1800834,5992776,18520798,0.955
10,k,13003,25268,46386,60180,56627,86672,102262,103946,108201,108313,73935,89928,109406,144207,157522,136355,77648,40418,18477,9869,6396,3005,4325,6780,0.96
11,l,7,7,12,18,22,41,115,237,409,398,405,496,595,520,445,209,177,205,244,316,327,181,55,18,0.91
12,m,308,728,1403,1908,2396,1987,1874,2362,3696,4843,3617,2060,2169,6768,5180,4502,3599,2178,1157,665,304,237,334,259,1.0
13,n,18074,5404,4859,2051,1854,7292,38839,175811,644051,751165,974473,850983,920542,1120751,908846,776007,556533,478989,595885,895602,1213601,968905,411033,89208,0.9
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915
15,p,19141665,13948341,9935672,5099622,2168354,1117735,1056014,1951330,3062108,4641068,6153132,8903462,13681980,19820294,23351331,23306640,18112541,20447863,24152071,29889309,30761946,32962623,23080842,13851735,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,3948685,1882930,1429413,1741599,3845243,9571174,25914684,51789004,75799459,93681361,105332321,119983497,126631202,121656110,116602524,104930385,99171309,108161704,121308615,141740798,140463838,92252022,40410447,12378568,0.905
18,s,20693,9030,6419,6079,10197,24223,60761,143540,250207,331842,362563,423212,429218,467831,433801,373459,343987,345298,366147,488513,593776,508744,215214,66480,0.9
19,t,20362,34877,62402,139394,126134,120313,91161,170705,190596,213822,334882,553228,806092,949521,739906,384201,153458,54981,21846,14194,10076,13233,14974,13308,0.96
20,u,364,114,68,107,210,749,4833,17211,24919,21561,23130,21359,25131,19397,17954,12632,10550,11879,14379,18448,18974,10912,3734,800,0.975
21,v,546,2525,11060,21537,34857,21899,14749,18269,27728,27630,19792,10457,10488,17806,32796,35680,25812,10201,2488,662,186,89,87,116,0.95
22,w,1726,2533,3273,3269,3603,2160,3044,2625,3707,6178,4013,4827,5269,5732,5709,6219,5491,4256,3680,4718,3944,3414,3786,2214,0.985
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
25,z,264454,993277,2935646,4992269,6136328,4526073,5667969,7364568,7796575,8048647,6655593,4875479,6617334,10527776,15327400,15421666,11538914,5540824,2085091,752086,300244,154610,113942,135898,0.975
