,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,229552,169146,125413,111862,118669,133269,137445,164108,188798,213670,229639,271216,316094,332822,345691,365197,391304,438116,469200,484807,489726,458234,384520,305425,0.93
1,b,1250,888,339,242,306,569,980,2914,5799,11443,11996,11088,9848,11939,17064,19160,18639,20991,24752,25715,19157,12469,6150,1949,0.91
2,c,422342,220381,198916,120313,87225,110415,108446,177434,502498,65830002,6023739,3793823,2755893,3008156,3157512,3504685,4307409,4738614,4329998,5555807,5067981,5557843,4232421,2284434,0.945
3,d,55690550,11553523,3913485,1483819,1164612,1679510,6512950,29671196,91439711,165967870,253786762,317902482,336006028,326635374,375856840,369089740,394348802,271003508,269174177,308699970,556225577,606858959,358056572,102326290,0.915
4,e,97005962925,92421944605,109665587014,123467197490,126115279675,90276963308,53805630520,39763741517,29904713672,26233310027,27171921185,30322886822,31551202721,42082452009,62637463230,87970277064,107107178389,116800591383,115964871372,116130246308,121106297344,118579075863,117484663105,97187086916,0.95
5,f,39334567,11513983,4870008,3033949,1697895,1591124,3902451,6958153,20891965,53037306,83834303,124181836,103059394,130834643,169980491,175142702,185404388,172533094,170310713,195165388,222098232,316681928,232415526,114733538,0.985
6,g,30,18,6,2,1,2,3,1,2,6,6,13,6,13,7,8,13,20,12,12,11,10,9,20,1.0
7,h,40288,13636,7934,6586,7780,16348,44334,106550,266763,378256,472818,582715,606482,698183,997509,1056960,1151640,1308743,1149896,1213541,1377928,794884,432295,116866,0.955
8,i,26615500,9687027,6809186,4426389,3508006,3458521,3371690,8091952,17276860,30316882,44638800,59204432,63308355,79991108,105809835,109491572,100464674,88138742,71778222,51094500,52772506,82773176,95887111,75433348,0.97
9,j,51064913,74024916,112014447,164169231,263491458,202064765,246132086,236210907,249458130,211428943,182392091,261221240,459512343,570878561,566256742,366921606,112832187,34723101,10875539,3753234,1656930,1717559,4980773,19998529,0.955
10,k,12005,26006,45546,73170,88963,145905,155710,151354,130273,122316,108127,132187,155702,214770,223144,325019,249470,142798,66062,26427,10960,4828,3878,6268,0.96
11,l,105,66,23,30,10,32,51,265,683,1195,1067,1329,1145,1368,1289,1187,1146,2440,2212,3102,2612,1545,495,300,0.91
12,m,1095,2070,2600,2426,2630,2931,2799,3306,4233,6600,3618,3089,3014,4895,6823,8756,6095,5155,3778,2466,2035,1495,1314,1189,1.0
13,n,164610,32459,12458,4997,2310,3905,6524,41237,230699,1052189,1274330,2227266,1819112,2107937,2221660,1880189,1775273,1410243,1584940,2034353,2548332,2386883,1511180,519457,0.9
14,o,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915
15,p,25349844,17196435,8849422,3775077,1367991,483514,377321,615991,1811502,3772355,7210522,14433435,18733271,27022146,35154538,30972993,37331290,49755497,66183596,86438707,80985345,71271118,62047710,46161668,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,8431963,3258674,2492560,2918468,5921718,15539029,33674070,77634380,118323538,156131762,176150753,203185060,216909137,248161343,277354065,270417268,287772259,310874713,342013058,339615393,266934661,156811347,61969926,18802469,0.905
18,s,175068,57728,51446,10039,7882,8579,18721,64584,252107,606677,805674,1057670,993469,1175629,1278965,1176157,1163797,1119720,1242735,1458336,1676017,1595876,975214,372005,0.9
19,t,167416,96058,88092,104914,151713,273212,505971,931049,1282886,1836711,1605334,1958915,2176388,2903214,3834488,3618405,3061904,3319749,3319885,2601809,2253429,1664126,963375,292149,0.96
20,u,974,284,124,121,81,218,906,6588,25173,38263,38122,46605,39256,38897,37022,48098,60038,74573,95223,99726,78072,40711,14016,3391,0.975
21,v,494,2178,11582,22054,29636,20551,18408,20045,26544,30301,20370,13532,16793,48174,113774,106467,52123,13775,2680,667,266,178,117,331,0.95
22,w,1805,5180,2816,1498,1590,1516,1121,1159,1863,5448,4287,3640,2363,2379,2997,3511,2841,3777,2530,1981,2347,2276,2480,1980,0.985
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
25,z,288086,763145,2353310,3960223,5118618,3981472,5032168,6348901,6139269,6878879,6250163,4504841,5057506,8352881,12901547,12772228,9390696,4481147,1691088,648858,311848,185503,131894,154224,0.975
