,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,215214,154229,113732,102929,96325,112308,136343,171302,205204,230391,253989,286052,306713,314367,324038,322109,318569,328772,354768,361665,374188,369048,338977,277783,0.93
1,b,102,79,82,134,272,644,1887,3930,5331,6704,6686,9078,7951,9197,10852,9927,9235,9836,12338,15284,9832,4804,1299,312,0.91
2,c,339831,163753,254967,243726,223745,253686,306973,586186,970400,1281199,1380287,1705522,1746671,2190473,2588292,2903875,2216482,2347139,2315737,3027996,3127738,2434146,1351261,667214,0.945
3,d,3881853,936421,376429,300788,461962,2938813,14828345,58856796,113054571,161067120,191150625,212627302,237860554,285763468,242983268,188473027,143037231,122124068,143084020,241750567,630142210,264868926,70401147,15233951,0.915
4,e,50013019815,48945159788,56699761528,57460122468,48833187675,39086206093,30562611284,26697832545,25308603679,25963209636,26139456008,29098322762,37582718023,51977045208,75791572234,95218626047,103506347848,105501098848,106237484977,104991810822,101106356593,99305711002,82959432863,57543773393,0.95
5,f,8558436,2603204,1472493,1023015,913901,2164521,7146803,20441632,52059556,76040096,113006995,93847019,120450582,182045863,210998054,178659404,143107779,139133557,139536711,188249349,251524477,206149880,87139933,22081856,0.985
6,g,1,1,0,1,0,1,1,1,4,6,5,10,6,3,6,11,11,11,10,10,6,10,9,4,1.0
7,h,5447,2385,2746,5789,12002,35733,92618,191108,287852,390452,526729,577924,597315,638174,636167,681195,733488,763709,776703,739117,670958,363741,106742,22016,0.955
8,i,2912901,1163593,1173881,1116516,1092475,1707677,3115391,7459674,15139702,21026466,32697393,35661620,37730811,59553701,77694420,74323484,60904612,42742409,33225112,33137251,57561295,67470679,39324219,11551775,0.97
9,j,29092622,49476206,75731292,106227785,158343509,134029399,144299066,163346355,184261867,163256201,136771211,151378233,261678901,436485640,352289892,225668552,81674466,26011673,7648998,2891519,1489922,2055907,6454418,19549395,0.955
10,k,11443,20638,35646,65053,85250,130048,145963,142487,128735,125161,103680,127573,158568,208130,273722,285317,180863,126043,52418,17687,8042,4195,3930,7400,0.96
11,l,13,11,11,12,18,40,334,892,1154,1389,1110,1513,1322,1116,1299,1463,1773,1985,2576,2406,1663,796,103,54,0.91
12,m,211,532,1004,1350,1788,1806,1436,2402,3667,3901,2729,2799,2629,4375,6280,6095,4290,2744,1876,903,797,790,304,732,1.0
13,n,19040,4903,2054,1095,1471,5630,34868,206042,840690,1014932,1399899,1299362,1544108,1553525,1262653,1079002,891541,955967,1426799,1617584,1777254,1472880,477058,79068,0.9
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915
15,p,17266485,13166662,10495111,5007531,1910970,997001,1096295,2023696,3286227,4984458,7398689,12015477,20105163,28583735,37094088,38725744,36346051,46934436,66599978,89594916,98795523,70604447,49247209,34586596,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,4623322,2176403,1938973,3186771,7631814,18646780,46005391,84402678,112875001,131686749,139918891,150122223,169500198,184921359,199152799,194912557,193783249,219324813,244845831,253402278,214509693,108320094,34855473,9176965,0.905
18,s,19776,6244,3334,3180,4291,14072,53801,244281,585277,861098,797310,909249,1259376,1046075,909183,894510,811666,907234,1045018,1388469,1413256,879746,325330,71208,0.9
19,t,5468,5379,9207,24645,35918,47907,41727,82725,111358,105254,96420,113235,127349,161160,233402,3973478,183825,99839,59144,47054,31651,19165,16592,14245,0.96
20,u,300,84,43,61,220,1177,25689,99199,130027,107244,133313,125528,89822,50709,62705,63883,76839,82979,111812,126277,92484,31401,6401,1512,0.975
21,v,488,2129,9213,16886,22509,17014,17357,15515,23118,26192,19452,12622,13455,30578,53251,52659,31326,9020,2017,466,200,75,74,242,0.95
22,w,776,692,608,821,801,702,680,1044,2148,4840,2479,2890,7531,1896,3127,2275,20798,2155,2016,2123,4003,2387,1713,1502,0.985
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
25,z,351570,1018133,2624943,4672869,5687121,4210631,5418814,6489238,6579654,7293507,6908938,5216098,6516040,10818113,18031954,16850062,12529102,5679019,1964964,761717,343647,174627,127251,159010,0.975
