,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,242875,177690,129981,107404,96222,102698,123784,157702,198108,245958,282990,325777,357294,356084,360796,340405,350107,358266,385559,400609,404485,398898,363950,304529,0.93
1,b,162,125,101,191,237,686,1378,2587,2815,3541,4476,4934,4558,4767,5168,5771,9062,6945,9541,13238,12862,7047,2978,1080,0.91
2,c,710467,432987,327451,327701,386650,369633,337198,596482,746882,945670,1010703,978401,1275176,1260697,1538419,1779881,2014420,1920645,1937514,2014993,2587697,2413869,1833437,1251343,0.945
3,d,12560312,3246196,971114,604869,338708,835278,3572987,13630159,33687518,53880679,67723669,74312010,83336750,88496591,94769564,107067180,113043496,114291072,123839352,200023101,339749061,313255839,174261081,60600001,0.915
4,e,36223161833,33020128741,35793543999,39038852272,38540736369,33304466143,26084468655,20493071293,17889678384,17341203600,17761239548,18834542805,21582694211,27723956882,37716632630,49312176715,55814537798,61655746577,66669183611,65180327968,63398035069,64396124257,61362689383,49341719975,0.95
5,f,8730278,3385852,1658663,997535,897086,1874169,4659421,10200580,22616298,38859842,57296493,64910577,74110316,81282087,82611007,83634508,94473571,103408219,118532756,131913025,161251303,163628563,89377299,30158182,0.985
6,g,1,1,0,1,1,1,1,1,1,2,4,8,5,3,4,4,11,6,3,4,4,4,2,5,1.0
7,h,11726,5203,3798,5046,8520,20728,48998,100799,163995,240625,309065,361925,348433,337891,352970,426479,506963,488927,587071,627171,648326,427976,225401,75612,0.955
8,i,3668231,1931467,1501405,1352956,1222776,1738033,2903053,6981102,14035492,19834239,25680101,25412801,31126985,39227626,38498365,33453916,29346686,26547839,21530160,23017256,34025632,40912063,26809900,11079656,0.97
9,j,33213328,49096859,64821501,77147387,100871667,102197382,106119999,112134347,121037535,125560284,128027684,151651475,270678163,369128558,350219067,264137701,126352467,51032200,16479668,5614901,2296964,2108529,4961712,18299520,0.955
10,k,8977,15927,26773,44461,56436,71685,87484,84583,81957,72961,72440,73392,90856,109551,119869,104120,81341,44763,19357,8419,4047,2370,2178,4818,0.96
11,l,8,5,3,4,4,19,35,77,135,200,243,420,376,350,284,307,526,376,403,430,437,253,97,40,0.91
12,m,358,515,587,1100,1431,1622,1775,2187,2266,2301,2820,2861,2135,2644,3298,3738,4143,2482,2136,1099,773,571,347,266,1.0
13,n,51969,12008,3321,2383,1745,3412,15133,78228,268081,653550,585572,624207,666256,647137,687025,841370,874987,814310,1631318,3114025,4376632,4782229,3372893,399709,0.9
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.915
15,p,14841957,11711957,9268820,5700463,2620872,1342809,862130,1029280,1335413,2014769,2759706,4798307,7781857,13040580,17773639,23159509,27525813,29862874,34685956,57540897,37214910,36055573,32114987,19165716,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,3774800,1754558,1358178,1788656,3658080,9130097,20648975,39119667,59261748,79569411,84201475,93024999,102801419,106938865,115803321,125942956,144007977,159518442,174014069,199943905,183177518,117962586,49955481,16689316,0.905
18,s,40090,13297,6330,4460,3491,9046,29358,109398,266865,616264,428230,469287,461569,541879,553843,614297,683398,740107,882641,1303848,1519258,1075674,494907,173473,0.9
19,t,74886,36414,23583,26650,35856,66253,133558,331800,629907,984127,1149829,1146789,1196980,1282814,1440405,1489681,1754685,1609788,2252585,2109885,1794816,1431975,992264,395960,0.96
20,u,72,48,23,30,54,235,805,1667,2473,3451,3996,4505,4424,4494,4366,4534,6451,6506,7315,56051,15736,3715,1122,303,0.975
21,v,787,3289,9924,18862,21549,16793,16307,15641,17357,18951,15944,10349,11281,20114,37083,45861,35158,13796,3589,802,237,99,75,155,0.95
22,w,7425,7846,6686,7518,7069,7084,6368,5913,6354,10177,8268,9037,8712,7775,6952,7354,7999,8287,8416,6441,7464,7640,5955,1245,0.985
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
25,z,291844,650542,1505723,3028510,4258295,4371892,5404429,5976612,6412211,6410304,5760774,4895710,6121522,9211884,12079971,15657316,16095553,10444817,4528594,1552678,568620,265507,150310,152653,0.975
