,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,231662,199902,160562,131210,122435,112477,120300,143894,164860,187639,208208,236973,255905,268962,267482,265957,249455,243162,255312,265161,287981,296826,293521,266923,0.93
1,b,321,276,282,254,356,752,1614,3544,4897,6131,6226,8287,8034,8165,8744,7927,7414,8444,14565,15040,9629,4175,1352,483,0.91
2,c,147001,119715,125675,170888,143807,175626,173789,299141,495324,659554,831697,881858,849306,794056,903384,1094011,902138,785796,750563,990049,1569915,1055741,518007,272758,0.945
3,d,3041345,957441,399790,285796,465198,2125871,12653014,47662602,91906263,131524019,148999867,146731452,162739242,176884999,163057402,131909615,93269060,80923458,83747294,133512234,209508632,158379969,62129686,13343039,0.915
4,e,42268739032,45218226953,48868554122,46818761700,37438772617,28076732075,20584036519,18254984404,16822403129,16712212502,17856097996,20674259528,27167132758,37693699776,51674911976,62948483747,67455226465,66386089544,64875517368,65646226240,67640584660,71334785982,63349581111,49621204694,0.95
5,f,9254661,3055528,1665605,988386,877646,1553525,4666375,14004736,33126030,47631704,68053296,66108273,86067790,94008702,94596083,92811929,79389578,69459991,67538596,88386541,146550941,143618143,72185632,25970879,0.985
6,g,12,14,8,3,3,3,3,3,4,6,8,23,13,14,14,20,21,19,18,7,7,7,7,6,1.0
7,h,12117,6798,7635,9825,17811,41254,97535,188161,272658,340314,410277,470448,505281,539608,565327,596600,594470,556640,464519,435084,447855,296894,113825,37955,0.955
8,i,5572306,3668231,2471783,1771944,1486983,2021522,3163047,9588029,19572831,27942544,38853905,45010167,57348266,85186576,86486047,71721119,48574036,29006329,18710077,24493238,65483797,83064247,61559416,20064135,0.97
9,j,42049688,61412514,88854534,114595856,172592095,153700963,159163422,179291801,186981260,151907564,123742393,161722661,353716060,296035578,287979545,206168554,86589191,28073766,8603697,2946486,1537975,1642100,5482660,18811837,0.955
10,k,13696,26910,41295,46578,31739,47723,65139,68903,60155,74134,68738,64260,80712,115942,115623,116069,59695,28184,14528,7807,6798,6218,6810,13823,0.96
11,l,61,46,44,19,16,32,93,139,211,232,275,406,294,335,268,246,192,216,274,343,370,189,85,38,0.91
12,m,595,910,1153,1213,1803,2066,1954,2460,2776,2760,2302,2768,2558,3450,4820,5874,4954,3459,1585,724,420,315,240,283,1.0
13,n,18631,5453,2775,1503,4625,6817,26635,131446,406891,542427,673826,719255,776836,724627,677474,690555,456058,434777,593986,829341,1404932,1195319,491326,89501,0.9
14,o,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10,161,16,0,0,0,0,0,0,0.915
15,p,22623805,17253128,10734018,4633481,1570329,688597,627499,1007226,1718415,2704147,4223545,7351327,13309462,19964617,23851573,22335243,18141839,24616701,34602987,45062466,52323440,45931097,34098635,28128333,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,4929044,3150777,2580792,3288826,5511869,11350519,23763587,45854299,66402141,83403379,93425021,90849705,98108367,103133070,97657308,87255848,79050597,84287618,100827194,117423063,105221623,64121235,25784006,9087705,0.905
18,s,25073,18018,9650,5486,6122,17905,53300,193872,381759,498709,494490,581596,701454,647695,568307,508755,458912,475448,500598,599838,747257,616048,218708,63529,0.9
19,t,21400,34962,68765,185606,217865,172593,129407,271660,309896,257881,220483,318511,371847,497882,604179,505019,300536,133828,61380,38458,29312,25014,21543,19510,0.96
20,u,151,84,67,48,101,336,1032,2804,4817,5834,5878,6618,6581,7214,7253,5362,4451,4790,9507,8254,7868,3840,1076,323,0.975
21,v,796,3192,12224,22478,24502,17495,16473,17789,31736,31923,23254,13826,15033,43387,89420,85369,41990,11733,2201,428,137,71,71,344,0.95
22,w,1549,1719,1305,1160,968,1039,1219,1566,1957,5252,3658,3068,3962,3789,4212,3244,2234,3342,9339,2848,2727,3441,2662,3664,0.985
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
25,z,304155,1017512,2859749,4877623,6591088,5266706,6561959,7968589,9200479,8414024,6530924,4247979,5576884,8499298,10908469,11895038,10113689,5397058,2236224,874698,408685,228466,166725,190149,0.975
