,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,217382,152628,111321,95456,107597,121662,151447,176842,213294,234533,249734,282045,307506,335242,362532,379057,416465,449464,486805,504483,505805,475738,400507,316535,0.93
1,b,370,985907,2832,328,597,737,1692,4460,6389,14484,10154,9116,8361,11040,15817,18799,15447,17440,17745,13134,11498,8730,4671,1268,0.91
2,c,367568,206676,11857823,139294,92568,106617,191571,343045,571388,671785,1164273,1343087,1348058,1276558,1466088,1502729,1982632,2347201,2159695,1861928,2057680,2111920,1260031,752187,0.945
3,d,14243843,2738463,833459,369046,259873,429138,2483203,12726079,53474628,89652011,132417622,142436593,145765740,156861604,181061181,169129976,147057233,128326729,127861749,140433736,399213752,536765668,402137693,167308256,0.915
4,e,45518902452,42282876140,46925499964,52857277180,47704934935,36999440616,27917357696,20289261149,16886861291,15708825342,17124558126,18682591834,20801268874,28437488613,46933603176,69524118355,73377448235,76577695437,74055742339,71648973674,81789830554,80873724327,77370637428,64018660695,0.95
5,f,19363658,5881584,2317442,1603687,1153192,1226411,3498415,23576001,105219277,158108960,228066186,262882626,109446406,163442311,178120122,177146064,172044475,178497227,195020802,209105079,304303168,400465400,291975913,115255864,0.985
6,g,2,1,1,1,5,2,3,2,3,4,6,13,7,8,12,19,17,14,14,7,4,4,3,3,1.0
7,h,6917660,2984600,995269,15842,23619,39311,105946,228420,384878,487632,580027,590942,553133,727795,1059374,1170088,1233419,1274031,1016448,806806,711208,546574,280722,90868,0.955
8,i,10293071,5904852,3953113,2952512,2949552,2084733,1830640,3988483,8104085,13481195,18126944,25589956,29849028,35857472,47245117,52399560,43979870,35811897,28373659,23554875,27646103,46791225,59515450,45181540,0.97
9,j,22374295,40277131,58007862,82964756,133853037,101744571,109309579,109866426,116700953,108330858,97244729,126525274,214468831,267211871,295256981,192657142,60630322,18905933,5517153,1825695,911787,952082,2878932,10731414,0.955
10,k,9589,26891,48318,1119994,6876024,476384,284352,203064,181641,218243,186853,203862,209736,269100,342817,388015,340917,199314,79054,46087,15035,14221,6781,6586,0.96
11,l,29,13,8,6,14,20,50,297,763,876,1092,1027,1073,979,954,1148,1436,2212,2306,2721,1955,1233,424,107,0.91
12,m,299,567,1020,1593,2773,2011,2351,2536,2951,3279,3119,3693,3007,5027,8642,12038,9655,6555,3102,1398,718,589,484,334,1.0
13,n,97299,18307,233485,2674494,554417,2151,3078155,5483015,2279386,14960145,16597081,14431875,1004875,1281551,1237389,1155103,1025930,910732,860082,1258446,1752364,1934394,1367094,523446,0.9
14,o,2,0,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,1,0,1,0,0.915
15,p,19644591,12061277,6670036,2943765,1511642,679770,465299,862909,2078612,4104757,7554448,14750810,71986592,60487470,106415600,130221588,91531969,115127106,64315925,49215277,51302898,58064798,46658424,31808603,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,6966117,3361325,2589102,3287042,6103574,44622907,87890885,55305237,82651779,104414670,115926952,127857296,139910853,153572632,171927279,187428794,202717314,213755534,234956144,232322691,187081384,115454588,54799613,19625566,0.905
18,s,79793,1067663,4302302,3566636,228689,7145,20751,840151,29813591,22475024,46235757,44768960,10500789,13718242,47623290,43120776,30802096,1051281,1146683,1340344,1550950,1436125,962751,300949,0.9
19,t,12882,16345,37354,115408,2129934,7598607,144958,186315,188259,142001,135032,186386,236911,325417,446388,352300,219457,118537,67551,47540,42182,37922,21103,15254,0.96
20,u,1391,295,97,82,42099,2550280,2997822,466469,66740,95479,83385,98068,73821,66430,55616,80456,115413,134797,154461,160506,128916,76701,35855,8301,0.975
21,v,446,2064,8033,16311,19906,13194,11455,12769,20186,18959,13041,17442,4774440,4110652,5003757,74941,37087,9488,1999,386,137,73,84,262,0.95
22,w,2912,2780,3775,4360,4322,3765,4047,3891,4147,4694,8242,6722,5204,6596,17570,22535,20037,23781,22197,20102,20345,19168,16651,15088,0.985
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955
24,y,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
25,z,393948,1163079,2835376,4435855,5424661,3941151,5158191,6381650,6473199,6304251,5446845,4291544,5663146,8596480,11052996,31393003,39720039,27067117,14021511,2455622,408318,243863,215050,247096,0.975
